BearCode,Date,tbl_Bears_Sex,Born,AQual,VisitAge,NumCubs,ABearCodeListX
X03397,1994-10-25,F,1991,DERIVE,3,0,
X03397,2006-09-16,F,1991,TOOTH,15,2,"X33134 (YRLG   M), X33135 (YRLG   M)"
X03398,1993-10-23,F,1991,TOOTH,2,0,
X03399,1993-10-24,M,1992,TOOTH,1,0,
X03399,1996-09-17,M,1992,TOOTH,4,0,
X03399,1997-09-22,M,1992,DERIVE,5,0,
X03399,1999-10-07,M,1992,DERIVE,7,0,
X03399,1999-11-13,M,1992,DERIVE,7,0,
X03399,1999-09-02,M,1992,DERIVE,7,0,
X03399,2003-09-04,M,1992,DERIVE,11,0,
X03399,2004-08-30,M,1992,DERIVE,12,0,
X03400,1993-10-25,M,1991,TOOTH,2,0,
X03400,1994-12-04,M,1991,TOOTH,3,0,
X03401,1993-10-25,F,1992,TOOTH,1,0,
X03401,1994-11-08,F,1992,TOOTH,2,0,
X03402,1993-10-25,F,1991,TOOTH,2,0,
X03402,1993-11-07,F,1991,TOOTH,2,0,
X03403,1993-10-26,F,1992,TOOTH,1,0,
X03403,1993-11-09,F,1992,TOOTH,1,0,
X03405,1993-09-14,M,1991,TOOTH,2,0,
X03406,1993-10-28,M,1991,TOOTH,2,0,
X03407,1993-10-28,M,1991,TOOTH,2,0,
X03407,1995-08-31,M,1991,TOOTH,4,0,
X03407,1997-09-23,M,1991,DERIVE,6,0,
X03407,1998-09-21,M,1991,DERIVE,7,0,
X03407,1999-10-08,M,1991,DERIVE,8,0,
X03407,1999-08-31,M,1991,DERIVE,8,0,
X03407,2002-09-14,M,1991,DERIVE,11,0,
X03407,2003-11-25,M,1991,DERIVE,12,0,
X03408,1993-10-31,M,1992,TOOTH,1,0,
X03410,1994-07-16,F,1991,TOOTH,3,0,
X03411,1993-10-30,F,1992,TOOTH,1,0,
X03413,1993-11-03,M,1991,TOOTH,2,0,
X03413,1996-09-17,M,1991,TOOTH,5,0,
X03413,1999-10-06,M,1991,DERIVE,8,0,
X03413,1999-09-02,M,1991,TOOTH,8,0,
X03413,2003-09-15,M,1991,DERIVE,12,0,
X03413,2008-09-13,M,1991,DERIVE,17,0,
X03413,2014-10-25,M,1991,DERIVE,23,0,
X03414,1993-11-15,M,1991,DERIVE,2,0,
X03414,1993-11-03,M,1991,TOOTH,2,0,
X03416,1993-11-05,F,1991,TOOTH,2,0,
X03417,1993-11-05,M,1991,TOOTH,2,0,
X03417,1995-08-24,M,1991,TOOTH,4,0,
X03417,1996-10-12,M,1991,DERIVE,5,0,
X03417,1996-11-29,M,1991,TOOTH,5,0,
X03418,1993-11-05,F,1991,TOOTH,2,0,
X03418,1994-09-02,F,1991,TOOTH,3,0,
X03418,1995-08-27,F,1991,DERIVE,4,0,
X03419,1993-10-24,F,1989,TOOTH,4,0,
X03419,1998-08-29,F,1989,TOOTH,9,0,
X03419,2003-11-17,F,1989,DERIVE,14,2,"X17333 (YRLG   M), X17334 (YRLG   F)"
X03419,2004-11-10,F,1989,DERIVE,15,0,
X03419,2007-09-08,F,1989,DERIVE,18,2,"X33183 (YRLG   F), X33184 (YRLG   F)"
X03419,2008-09-05,F,1989,DERIVE,19,0,
X03420,1994-07-20,F,1991,TOOTH,3,0,
X03420,1997-09-06,F,1991,TOOTH,6,0,
X03421,1994-09-16,F,1993,TOOTH,1,0,"X03422 (YRLG   F), X05666 (ADULT   F)"
X03421,1994-09-28,F,1993,DERIVE,1,0,
X03424,1994-11-02,M,1994,KNOWN,0,0,"X03425 (COY   M), X09118 (ADULT   F)"
X03424,1994-09-22,M,1994,KNOWN,0,0,"X03425 (COY   M), X09118 (ADULT   F)"
X03424,1996-10-16,M,1994,KNOWN,2,0,
X03424,1996-11-07,M,1994,KNOWN,2,0,
X03425,1994-11-02,M,1994,KNOWN,0,0,"X03424 (COY   M), X09118 (ADULT   F)"
X03425,1994-09-22,M,1994,KNOWN,0,0,"X03424 (COY   M), X09118 (ADULT   F)"
X03425,1996-10-28,M,1994,KNOWN,2,0,
X03425,1996-09-27,M,1994,KNOWN,2,0,
X03425,1997-11-05,M,1994,KNOWN,3,0,
X03426,1994-11-03,M,1992,TOOTH,2,0,
X03427,1994-11-04,F,1993,APPROX,1,0,
X03429,1994-11-05,M,1991,TOOTH,3,0,
X03430,1994-11-05,M,1992,TOOTH,2,0,
X03430,1995-11-25,M,1992,TOOTH,3,0,
X03430,1995-09-10,M,1992,TOOTH,3,0,
X03431,1994-11-06,F,1993,TOOTH,1,0,
X03432,1994-11-10,M,1994,KNOWN,0,0,X05972 (ADULT   F)
X03432,1994-11-06,M,1994,KNOWN,0,0,X05972 (ADULT   F)
X03434,1994-11-06,F,1992,TOOTH,2,0,
X03434,1996-08-29,F,1992,DERIVE,4,0,
X03435,1994-10-18,F,1993,TOOTH,1,0,
X03437,1994-11-08,M,1950,,-1,0,
X03438,1994-11-08,F,1993,TOOTH,1,0,
X03439,1994-11-16,F,1993,TOOTH,1,0,
X03439,1999-03-07,F,1993,TOOTH,6,2,"X19174 (COY   F), X19175 (COY   F)"
X03439,2009-03-12,F,1993,DERIVE,16,2,"X33022 (COY   F), X33023 (COY   F)"
X03439,2016-11-06,F,1993,DERIVE,23,0,
X03440,1994-11-16,F,1988,TOOTH,6,0,
X03441,1994-11-18,F,1994,KNOWN,0,0,"X02279 (ADULT   F), X03442 (COY   M)"
X03442,1994-11-18,M,1994,KNOWN,0,0,"X02279 (ADULT   F), X03441 (COY   F)"
X03445,1994-11-20,F,1992,TOOTH,2,0,
X03445,1997-09-07,F,1992,TOOTH,5,0,
X03448,1995-09-30,M,1993,APPROX,2,0,
X03448,1996-09-11,M,1993,DER-A,3,0,
X03449,1995-10-07,M,1992,TOOTH,3,0,
X03450,1995-10-09,M,1993,TOOTH,2,0,
X03451,1995-10-16,M,1992,TOOTH,3,0,
X03451,1996-09-15,M,1992,TOOTH,4,0,
X03451,2000-11-18,M,1992,DERIVE,8,0,
X03451,2000-09-27,M,1992,DERIVE,8,0,
X03452,1995-10-23,F,1995,KNOWN,0,0,X04168 (ADULT   F)
X03455,1995-11-02,F,1994,TOOTH,1,0,
X03455,1996-11-06,F,1994,DERIVE,2,0,
X03455,1997-10-31,F,1994,DERIVE,3,0,
X03455,1997-11-25,F,1994,TOOTH,3,0,
X03456,1995-11-02,M,1993,TOOTH,2,0,
X03456,1996-11-01,M,1993,TOOTH,3,0,
X03457,1995-11-03,M,1993,TOOTH,2,0,
X03458,1995-11-04,M,1993,TOOTH,2,0,
X03458,1996-10-14,M,1993,DERIVE,3,0,
X03458,1997-10-22,M,1993,DERIVE,4,0,
X03458,1997-09-15,M,1993,TOOTH,4,0,
X03458,2003-10-01,M,1993,DERIVE,10,0,
X03458,2007-11-10,M,1993,DERIVE,14,0,
X03458,2007-09-16,M,1993,DERIVE,14,0,
X03459,1995-11-04,F,1992,TOOTH,3,0,
X03459,1996-11-03,F,1992,DERIVE,4,0,
X03459,1997-09-06,F,1992,TOOTH,5,0,
X03459,1999-10-26,F,1992,DERIVE,7,1,X19173 (COY   M)
X03459,1999-11-16,F,1992,DERIVE,7,1,X19173 (COY   M)
X03459,1999-03-07,F,1992,DERIVE,7,2,"X19172 (COY   M), X19173 (COY   M)"
X03459,2000-11-14,F,1992,DERIVE,8,1,X19173 (YRLG   M)
X03459,2002-10-28,F,1992,DERIVE,10,2,"X17264 (COY   F), X17265 (COY   M)"
X03459,2003-10-19,F,1992,DERIVE,11,2,"X17264 (YRLG   F), X17265 (YRLG   M)"
X03459,2003-11-19,F,1992,DERIVE,11,2,"X17264 (YRLG   F), X17265 (YRLG   M)"
X03459,2008-11-10,F,1992,DERIVE,16,2,"X33243 (COY   M), X33244 (COY   M)"
X03459,2008-09-02,F,1992,DERIVE,16,2,"X33243 (COY   M), X33244 (COY   M)"
X03459,2010-10-14,F,1992,DERIVE,18,2,"X17488 (COY   F), X17489 (COY   M)"
X03459,2011-10-20,F,1992,DERIVE,19,2,"X17488 (YRLG   F), X17489 (YRLG   M)"
X03459,2013-10-26,F,1992,DERIVE,21,0,
X03460,1995-11-04,M,1995,KNOWN,0,0,"X03461 (COY   F), X10501 (ADULT   F)"
X03460,1996-10-29,M,1995,KNOWN,1,0,"X03461 (YRLG   F), X10501 (ADULT   F)"
X03460,1997-10-04,M,1995,KNOWN,2,0,
X03460,1998-09-16,M,1995,KNOWN,3,0,
X03461,1995-11-04,F,1995,KNOWN,0,0,"X03460 (COY   M), X10501 (ADULT   F)"
X03461,1996-10-29,F,1995,KNOWN,1,0,"X03460 (YRLG   M), X10501 (ADULT   F)"
X03461,2000-11-08,F,1995,KNOWN,5,0,
X03461,2003-10-29,F,1995,KNOWN,8,1,X17309 (YRLG   F)
X03461,2005-10-12,F,1995,KNOWN,10,2,"X17390 (COY   M), X17391 (COY   F)"
X03461,2005-10-30,F,1995,KNOWN,10,2,"X17390 (COY   M), X17391 (COY   F)"
X03461,2005-11-02,F,1995,KNOWN,10,2,"X17390 (COY   M), X17391 (COY   F)"
X03461,2006-10-07,F,1995,KNOWN,11,2,"X17390 (YRLG   M), X17391 (YRLG   F)"
X03461,2008-10-24,F,1995,KNOWN,13,2,"X17467 (COY   M), X17468 (COY   M)"
X03461,2011-10-10,F,1995,KNOWN,16,1,X17524 (COY   F)
X03462,1995-11-05,M,1994,TOOTH,1,0,
X03463,1995-11-07,F,1993,TOOTH,2,0,
X03466,1996-06-25,M,1996,KNOWN,0,0,"X03467 (COY   M), X03468 (COY   F), X09032 (ADULT   F)"
X03468,1996-06-25,F,1996,KNOWN,0,0,"X03466 (COY   M), X03467 (COY   M), X09032 (ADULT   F)"
X03469,1996-09-05,M,1995,TOOTH,1,0,
X03469,1997-11-13,M,1995,TOOTH,2,0,
X03469,1997-11-07,M,1995,DERIVE,2,0,
X03472,1996-10-18,F,1995,TOOTH,1,0,
X03472,1996-10-29,F,1995,DERIVE,1,0,
X03472,1997-11-07,F,1995,DERIVE,2,0,
X03472,1998-08-31,F,1995,TOOTH,3,0,
X03473,1996-10-17,M,1992,TOOTH,4,0,
X03473,1996-11-05,M,1992,DERIVE,4,0,
X03474,1996-10-18,M,1994,TOOTH,2,0,
X03474,1997-09-11,M,1994,TOOTH,3,0,
X03474,1998-09-08,M,1994,DERIVE,4,0,
X03475,1996-10-19,M,1994,TOOTH,2,0,
X03475,1996-10-25,M,1994,DERIVE,2,0,
X03475,1997-11-18,M,1994,TOOTH,3,0,
X03476,1996-10-20,F,1994,TOOTH,2,0,
X03476,1996-10-25,F,1994,DERIVE,2,0,
X03476,1997-11-05,F,1994,DERIVE,3,0,
X03476,1998-09-08,F,1994,TOOTH,4,0,
X03478,1996-10-26,M,1994,DERIVE,2,0,
X03478,1996-10-04,M,1994,TOOTH,2,0,
X03478,1998-11-27,M,1994,DERIVE,4,0,
X03478,2003-10-07,M,1994,DERIVE,9,0,
X03478,2004-09-09,M,1994,TOOTH,10,0,
X03478,2009-09-12,M,1994,DERIVE,15,0,
X03479,1996-10-22,F,1993,DERIVE,3,0,
X03479,1999-03-06,F,1993,TOOTH,6,1,X19145 (COY   F)
X03479,2000-10-27,F,1993,DERIVE,7,2,"X17117 (COY   F), X17118 (COY   M)"
X03479,2000-11-15,F,1993,DERIVE,7,2,"X17117 (COY   F), X17118 (COY   M)"
X03479,2000-08-13,F,1993,DERIVE,7,2,"X17117 (COY   F), X17118 (COY   M)"
X03479,2000-08-15,F,1993,DERIVE,7,2,"X17117 (COY   F), X17118 (COY   M)"
X03479,2001-08-17,F,1993,DERIVE,8,2,"X17117 (YRLG   F), X17118 (YRLG   M)"
X03479,2001-08-20,F,1993,DERIVE,8,2,"X17117 (YRLG   F), X17118 (YRLG   M)"
X03479,2001-08-29,F,1993,DERIVE,8,1,X17118 (YRLG   M)
X03479,2001-09-18,F,1993,DERIVE,8,0,
X03480,1996-10-24,M,1994,TOOTH,2,0,
X03480,1997-08-29,M,1994,DERIVE,3,0,
X03480,1999-08-25,M,1994,TOOTH,5,0,
X03480,2015-09-11,M,1994,DERIVE,21,0,
X03480,2018-09-12,M,1994,DERIVE,24,0,
X03481,1996-10-25,M,1994,TOOTH,2,0,
X03481,1998-11-14,M,1994,DERIVE,4,0,
X03481,1998-11-08,M,1994,DERIVE,4,0,
X03481,1998-11-09,M,1994,DERIVE,4,0,
X03481,2003-10-11,M,1994,DERIVE,9,0,
X03481,2004-10-27,M,1994,DERIVE,10,0,
X03482,1996-10-27,M,1993,TOOTH,3,0,
X03482,2003-09-22,M,1993,TOOTH,10,0,
X03482,2004-11-06,M,1993,DERIVE,11,0,
X03484,1996-10-28,M,1995,TOOTH,1,0,
X03484,1997-10-23,M,1995,DERIVE,2,0,
X03485,1996-10-28,F,1995,TOOTH,1,0,
X03485,1997-09-03,F,1995,TOOTH,2,0,
X03486,1996-10-28,F,1994,TOOTH,2,0,
X03486,1997-11-22,F,1994,DERIVE,3,0,
X03486,1997-09-12,F,1994,TOOTH,3,0,
X03486,1998-08-30,F,1994,DERIVE,4,0,
X03486,2000-09-18,F,1994,DERIVE,6,1,X19322 (COY   F)
X03486,2009-09-04,F,1994,DERIVE,15,1,X33036 (YRLG   M)
X03486,2011-03-14,F,1994,DERIVE,17,2,"X33441 (COY   F), X33442 (COY   F)"
X03486,2016-11-30,F,1994,DERIVE,22,0,
X03488,1996-10-29,M,1994,TOOTH,2,0,
X03488,1996-10-30,M,1994,DERIVE,2,0,
X03488,1997-11-10,M,1994,DERIVE,3,0,
X03490,1996-11-03,F,1994,TOOTH,2,0,
X03490,1997-10-25,F,1994,DERIVE,3,0,
X03490,1997-09-02,F,1994,TOOTH,3,0,
X03492,1996-11-04,M,1995,DERIVE,1,0,"X03493 (YRLG   M), X09406 (ADULT   F)"
X03492,1997-09-12,M,1995,DERIVE,2,0,
X03492,1999-11-12,M,1995,DERIVE,4,0,
X03492,2001-08-27,M,1995,DERIVE,6,0,
X03492,2003-09-11,M,1995,DERIVE,8,0,
X03492,2004-09-15,M,1995,TOOTH,9,0,
X03493,1996-11-04,M,1995,DER-1,1,0,"X03492 (YRLG   M), X09406 (ADULT   F)"
X03493,1997-11-07,M,1995,DER-1,2,0,
X03493,1998-11-11,M,1995,DER-1,3,0,
X03493,2000-10-27,M,1995,DER-1,5,0,
X03494,1996-10-25,M,1993,TOOTH,3,0,
X03494,1998-11-14,M,1993,DERIVE,5,0,
X03494,1998-09-04,M,1993,TOOTH,5,0,
X03494,1999-11-09,M,1993,DERIVE,6,0,
X03494,1999-09-07,M,1993,DERIVE,6,0,
X03494,2010-11-07,M,1993,DERIVE,17,0,
X03494,2010-09-24,M,1993,DERIVE,17,0,
X03495,1996-11-06,F,1994,TOOTH,2,0,
X03495,1998-09-19,F,1994,TOOTH,4,0,
X03495,2018-09-18,F,1994,DERIVE,24,1,X33865 (YRLG   M)
X03496,1996-11-07,M,1995,DER-1,1,0,"X03383 (ADULT   F), X03497 (YRLG   F)"
X03496,1997-10-16,M,1995,DER-1,2,0,
X03497,1996-11-07,F,1995,DER-1,1,0,"X03383 (ADULT   F), X03496 (YRLG   M)"
X03499,1996-11-07,M,1992,TOOTH,4,0,
X03499,2003-11-09,M,1992,DERIVE,11,0,
X03594,1976-10-13,F,1975,TOOTH,1,0,
X03594,1978-11-02,F,1975,TOOTH,3,0,
X03594,1987-09-22,F,1975,DERIVE,12,0,
X03594,1989-10-07,F,1975,DERIVE,14,0,
X03594,1990-03-06,F,1975,DERIVE,15,2,"X11233 (COY   M), X11234 (COY   M)"
X03594,1991-09-19,F,1975,DERIVE,16,0,
X03594,1992-08-29,F,1975,DERIVE,17,0,
X03668,1976-11-04,M,1968,TOOTH,8,0,
X03668,1977-11-14,M,1968,DERIVE,9,0,
X03668,1983-10-15,M,1968,TOOTH,15,0,
X03668,1983-11-02,M,1968,DERIVE,15,0,
X03668,1986-10-23,M,1968,DERIVE,18,0,
X03668,1986-09-17,M,1968,DERIVE,18,0,
X03668,1986-09-30,M,1968,DERIVE,18,0,
X03668,1987-08-28,M,1968,DERIVE,19,0,
X03668,1988-10-05,M,1968,DERIVE,20,0,
X03668,1989-10-03,M,1968,DERIVE,21,0,
X03668,1990-09-29,M,1968,DERIVE,22,0,
X03668,1994-11-21,M,1968,DERIVE,26,0,
X03668,1994-09-03,M,1968,DERIVE,26,0,
X04151,1977-09-07,M,1966,TOOTH,11,0,
X04151,1982-10-14,M,1966,DERIVE,16,0,
X04151,1983-08-06,M,1966,DERIVE,17,0,
X04151,1984-08-02,M,1966,TOOTH,18,0,
X04151,1985-10-17,M,1966,DERIVE,19,0,
X04151,1985-10-03,M,1966,DERIVE,19,0,
X04151,1985-08-17,M,1966,DERIVE,19,0,
X04151,1985-08-20,M,1966,DERIVE,19,0,
X04151,1985-09-22,M,1966,DERIVE,19,0,
X04151,1986-11-04,M,1966,DERIVE,20,0,
X04151,1986-09-14,M,1966,DERIVE,20,0,
X04151,1986-09-24,M,1966,DERIVE,20,0,
X04151,1987-08-24,M,1966,DERIVE,21,0,
X04154,1977-09-08,M,1968,TOOTH,9,0,
X04154,1983-11-11,M,1968,DERIVE,15,0,
X04154,1986-10-24,M,1968,TOOTH,18,0,
X04154,1986-09-24,M,1968,TOOTH,18,0,
X04154,1989-09-25,M,1968,DERIVE,21,0,
X04154,1990-09-15,M,1968,DERIVE,22,0,
X04160,1977-11-16,F,1975,DERIVE,2,0,
X04160,1977-09-17,F,1975,TOOTH,2,0,
X04160,1981-03-23,F,1975,TOOTH,6,1,X09037 (COY   M)
X04160,1987-08-30,F,1975,DERIVE,12,1,X10359 (COY   F)
X04163,1977-09-26,M,1974,DERIVE,3,0,
X04163,1983-11-15,M,1974,DERIVE,9,0,
X04163,1983-11-02,M,1974,DERIVE,9,0,
X04163,1983-11-26,M,1974,DERIVE,9,0,
X04163,1983-09-26,M,1974,TOOTH,9,0,
X04163,1985-07-30,M,1974,TOOTH,11,0,
X04163,1988-08-30,M,1974,DERIVE,14,0,
X04168,1977-10-22,F,1975,TOOTH,2,0,
X04168,1977-11-04,F,1975,DERIVE,2,0,
X04168,1978-10-25,F,1975,DERIVE,3,0,
X04168,1978-07-22,F,1975,DERIVE,3,0,
X04168,1985-10-18,F,1975,DERIVE,10,1,X09939 (COY   F)
X04168,1985-10-24,F,1975,DERIVE,10,1,X09939 (COY   F)
X04168,1985-10-03,F,1975,DERIVE,10,1,X09939 (COY   F)
X04168,1985-08-15,F,1975,TOOTH,10,1,X09939 (COY   F)
X04168,1988-03-15,F,1975,DERIVE,13,2,"X10822 (COY   F), X10823 (COY   F)"
X04168,1989-08-09,F,1975,DERIVE,14,0,
X04168,1990-10-03,F,1975,DERIVE,15,0,
X04168,1990-03-18,F,1975,DERIVE,15,2,"X11244 (COY   M), X11245 (COY   M)"
X04168,1990-09-12,F,1975,DERIVE,15,0,
X04168,1993-03-18,F,1975,DERIVE,18,1,X11953 (COY   F)
X04168,1995-10-23,F,1975,DERIVE,20,1,X03452 (COY   F)
X04170,1977-10-22,M,1975,TOOTH,2,0,
X04170,1977-10-28,M,1975,DERIVE,2,0,
X04170,1977-10-29,M,1975,DERIVE,2,0,
X04170,1986-09-17,M,1975,TOOTH,11,0,
X04170,1986-09-30,M,1975,DERIVE,11,0,
X04170,1995-09-11,M,1975,DERIVE,20,0,
X04170,1996-09-15,M,1975,DERIVE,21,0,
X04173,1977-10-24,M,1971,TOOTH,6,0,
X04173,1983-10-25,M,1971,DERIVE,12,0,
X04173,1983-10-04,M,1971,TOOTH,12,0,
X04173,1983-11-16,M,1971,DERIVE,12,0,
X04173,1984-10-15,M,1971,DERIVE,13,0,
X04173,1984-11-07,M,1971,DERIVE,13,0,
X04173,1984-07-24,M,1971,TOOTH,13,0,
X04173,1984-08-01,M,1971,DERIVE,13,0,
X04173,1984-08-11,M,1971,DERIVE,13,0,
X04173,1984-08-13,M,1971,DERIVE,13,0,
X04173,1984-08-25,M,1971,DERIVE,13,0,
X04173,1984-09-12,M,1971,DERIVE,13,0,
X04173,1984-09-06,M,1971,DERIVE,13,0,
X04173,1987-10-01,M,1971,DERIVE,16,0,
X04173,1989-08-08,M,1971,DERIVE,18,0,
X04173,1994-09-17,M,1971,DERIVE,23,0,
X04183,1977-11-05,F,1975,TOOTH,2,0,
X04183,1987-09-23,F,1975,TOOTH,12,0,
X04183,1990-09-22,F,1975,DERIVE,15,2,"X11463 (COY   F), X11464 (COY   M)"
X04183,1995-03-11,F,1975,DERIVE,20,2,"X12318 (COY   F), X12319 (COY   F)"
X04183,1996-09-13,F,1975,DERIVE,21,1,X12319 (YRLG   F)
X04183,1997-09-06,F,1975,DERIVE,22,0,
X04183,1998-09-20,F,1975,DERIVE,23,2,"X19107 (COY   M), X19108 (COY   F)"
X04183,2001-09-08,F,1975,DERIVE,26,1,X19494 (COY   M)
X04186,1977-11-17,M,1966,TOOTH,11,0,
X04186,1984-10-15,M,1966,DERIVE,18,0,
X04186,1984-07-24,M,1966,TOOTH,18,0,
X04186,1984-08-25,M,1966,DERIVE,18,0,
X04186,1984-09-06,M,1966,DERIVE,18,0,
X04186,1987-09-10,M,1966,TOOTH,21,0,
X04186,1988-08-31,M,1966,DERIVE,22,0,
X04188,1978-10-09,M,1976,TOOTH,2,0,
X04188,1984-10-15,M,1976,DERIVE,8,0,
X04188,1984-11-06,M,1976,DERIVE,8,0,
X04188,1984-08-13,M,1976,TOOTH,8,0,
X04188,1984-08-25,M,1976,DERIVE,8,0,
X04188,1984-09-12,M,1976,DERIVE,8,0,
X04188,1984-09-27,M,1976,DERIVE,8,0,
X04188,1984-09-06,M,1976,DERIVE,8,0,
X04188,1985-10-05,M,1976,DERIVE,9,0,
X04188,1985-11-02,M,1976,DERIVE,9,0,
X04188,1985-08-20,M,1976,DERIVE,9,0,
X04188,1985-09-01,M,1976,DERIVE,9,0,
X04188,1985-09-22,M,1976,DERIVE,9,0,
X04188,1985-09-05,M,1976,DERIVE,9,0,
X04188,1986-09-15,M,1976,DERIVE,10,0,
X04188,1986-09-30,M,1976,DERIVE,10,0,
X04188,1989-09-27,M,1976,DERIVE,13,0,
X04188,1990-09-15,M,1976,DERIVE,14,0,
X04188,1995-09-10,M,1976,DERIVE,19,0,
X04188,1996-08-18,M,1976,DERIVE,20,0,
X04188,1997-09-15,M,1976,DERIVE,21,0,
X04189,1978-10-17,F,1976,TOOTH,2,0,
X04189,1983-10-11,F,1976,DERIVE,7,1,X09406 (COY   F)
X04189,1983-11-23,F,1976,DERIVE,7,1,X09406 (COY   F)
X04189,1983-08-15,F,1976,TOOTH,7,1,X09406 (COY   F)
X04189,1984-10-15,F,1976,DERIVE,8,1,X09406 (YRLG   F)
X04189,1984-10-20,F,1976,DERIVE,8,1,X09406 (YRLG   F)
X04189,1984-07-26,F,1976,TOOTH,8,1,X09406 (YRLG   F)
X04189,1984-08-25,F,1976,DERIVE,8,1,X09406 (YRLG   F)
X04189,1984-09-12,F,1976,DERIVE,8,1,X09406 (YRLG   F)
X04189,1984-09-06,F,1976,DERIVE,8,1,X09406 (YRLG   F)
X04189,1987-09-27,F,1976,DERIVE,11,1,X10642 (YRLG   F)
X04189,1989-11-10,F,1976,DERIVE,13,1,X03339 (COY   F)
X04189,1989-11-12,F,1976,DERIVE,13,1,X03339 (COY   F)
X04189,1997-11-13,F,1976,DERIVE,21,1,X17028 (COY   F)
X04189,1997-11-18,F,1976,DERIVE,21,1,X17028 (COY   F)
X04189,2002-11-09,F,1976,DERIVE,26,1,X19672 (COY   F)
X04189,2002-09-11,F,1976,DERIVE,26,1,X19672 (COY   F)
X04189,2003-01-07,F,1976,DERIVE,27,0,
X04192,1978-10-20,M,1976,DERIVE,2,0,
X04192,1978-10-24,M,1976,DERIVE,2,0,
X04192,1982-10-27,M,1976,TOOTH,6,0,
X04192,1982-11-09,M,1976,DERIVE,6,0,
X04192,1984-10-15,M,1976,DERIVE,8,0,
X04192,1984-10-26,M,1976,DERIVE,8,0,
X04192,1984-07-27,M,1976,TOOTH,8,0,
X04192,1984-07-31,M,1976,DERIVE,8,0,
X04192,1984-08-13,M,1976,DERIVE,8,0,
X04192,1984-08-25,M,1976,DERIVE,8,0,
X04192,1984-09-12,M,1976,DERIVE,8,0,
X04192,1984-09-27,M,1976,DERIVE,8,0,
X04192,1984-09-06,M,1976,DERIVE,8,0,
X04192,1985-10-17,M,1976,DERIVE,9,0,
X04192,1985-10-28,M,1976,DERIVE,9,0,
X04192,1985-10-03,M,1976,DERIVE,9,0,
X04192,1985-10-08,M,1976,DERIVE,9,0,
X04192,1985-11-02,M,1976,DERIVE,9,0,
X04192,1985-11-04,M,1976,DERIVE,9,0,
X04192,1985-09-01,M,1976,TOOTH,9,0,
X04192,1985-09-22,M,1976,DERIVE,9,0,
X04192,1986-10-25,M,1976,DERIVE,10,0,
X04192,1986-10-30,M,1976,DERIVE,10,0,
X04192,1986-09-29,M,1976,DERIVE,10,0,
X04192,1987-11-01,M,1976,DERIVE,11,0,
X04192,1987-08-27,M,1976,DERIVE,11,0,
X04192,1990-09-15,M,1976,DERIVE,14,0,
X04192,1995-09-07,M,1976,DERIVE,19,0,
X04194,1978-10-22,M,1976,DERIVE,2,0,
X04194,1982-10-14,M,1976,TOOTH,6,0,
X04194,1982-11-09,M,1976,DERIVE,6,0,
X04194,1984-10-15,M,1976,DERIVE,8,0,
X04194,1984-08-13,M,1976,DERIVE,8,0,
X04194,1984-08-25,M,1976,DERIVE,8,0,
X04194,1984-08-07,M,1976,TOOTH,8,0,
X04194,1984-09-12,M,1976,DERIVE,8,0,
X04194,1984-09-27,M,1976,DERIVE,8,0,
X04194,1986-10-25,M,1976,DERIVE,10,0,
X04194,1986-11-04,M,1976,DERIVE,10,0,
X04194,1995-08-31,M,1976,DERIVE,19,0,
X04195,1978-10-23,F,1975,TOOTH,3,0,
X04195,1984-07-29,F,1975,DERIVE,9,2,"X16036 (YRLG   F), X16037 (YRLG   M)"
X04195,1988-09-10,F,1975,TOOTH,13,1,X10907 (YRLG   F)
X04195,1995-03-09,F,1975,DERIVE,20,3,"X12307 (COY   F), X12308 (COY   F), X12309 (COY   M)"
X04195,1996-09-09,F,1975,DERIVE,21,3,"X12307 (YRLG   F), X12308 (YRLG   F), X12309 (YRLG   M)"
X04197,1978-10-25,M,1972,TOOTH,6,0,
X04197,1983-10-15,M,1972,TOOTH,11,0,
X04197,1983-11-14,M,1972,DERIVE,11,0,
X04197,1983-11-03,M,1972,DERIVE,11,0,
X04197,1984-11-07,M,1972,DERIVE,12,0,
X04197,1984-07-25,M,1972,TOOTH,12,0,
X04197,1984-07-29,M,1972,DERIVE,12,0,
X04197,1984-08-16,M,1972,DERIVE,12,0,
X04197,1984-08-24,M,1972,DERIVE,12,0,
X04197,1984-08-25,M,1972,DERIVE,12,0,
X04197,1984-09-06,M,1972,DERIVE,12,0,
X04197,1985-10-31,M,1972,DERIVE,13,0,
X04197,1985-10-08,M,1972,DERIVE,13,0,
X04197,1985-08-16,M,1972,DERIVE,13,0,
X04197,1985-08-24,M,1972,DERIVE,13,0,
X04197,1985-09-01,M,1972,DERIVE,13,0,
X04197,1985-09-22,M,1972,DERIVE,13,0,
X04197,1985-09-30,M,1972,DERIVE,13,0,
X04197,1987-09-23,M,1972,DERIVE,15,0,
X04197,1988-08-30,M,1972,DERIVE,16,0,
X04197,1989-09-21,M,1972,DERIVE,17,0,
X04197,1991-10-17,M,1972,DERIVE,19,0,
X04198,1977-11-26,M,1975,TOOTH,2,0,
X04198,1978-10-25,M,1975,TOOTH,3,0,
X04198,1978-11-04,M,1975,DERIVE,3,0,
X04198,1982-11-08,M,1975,TOOTH,7,0,
X04198,1985-11-05,M,1975,TOOTH,10,0,
X04198,1986-09-22,M,1975,DERIVE,11,0,
